supplier_id,company_name,contact_name,email,phone,address,city,state,country,industry,rating,contract_start_date
932,Turner-Duke,Christopher Montes,mariegarcia@jackson-keith.com,437.549.7402x0454,612 Mike Overpass,North Juanmouth,VA,Indonesia,Chemicals,1.8,2025-09-08
933,Scott-Bishop,Traci Aguilar,garciaronald@barr-reeves.com,+1-581-318-6302x22183,5389 Larson Trace Apt. 840,Drewland,AR,Mauritania,Textiles,2.3,2025-08-17
934,"Wilson, Manning and Morris",Lauren Richmond,thompsondiana@smith.org,520.606.2150,911 Ferguson Extension,Smithburgh,WI,Oman,Textiles,1.2,2022-08-09
935,French-Herrera,Tina Hernandez,kellyrichard@rodriguez-flowers.net,001-713-851-2925x6448,396 Austin Flat,Lake Christopherland,PA,Lesotho,Textiles,1.6,2023-09-24
936,Smith and Sons,Michelle Navarro,chelsey46@keith-haley.com,2798572167,012 Kelly Mountain,Katherinebury,AZ,Denmark,Manufacturing,2.2,2023-03-06
937,Tucker-Andrews,Julie Kirby,williammoore@douglas.com,001-633-607-5873x3507,45178 Ramirez Stream,North Ruthhaven,MS,Andorra,Technology,4.8,2021-06-24
938,"Quinn, Williams and White",Christopher Carlson,amy56@house.com,001-965-899-6172,544 Charles Vista Suite 098,Petershaven,TX,Venezuela,Manufacturing,4.7,2025-08-06
939,Nash-James,Deanna Hensley,oyoung@white-evans.com,7068976822,751 Janice Fork,New Emilytown,CT,Svalbard & Jan Mayen Islands,Textiles,3.5,2023-11-26
940,"Smith, Cannon and Crawford",Patrick Bell,anthonyherrera@jones.com,(458)988-0579,5069 Brown Trail Suite 866,Lake Benjamin,MI,Sao Tome and Principe,Distribution,2.4,2021-03-05
941,Hunter-Anderson,Patrick Sanchez,larsencatherine@ballard.com,(617)593-6860x88713,574 David Road,Angelaberg,FL,Saint Pierre and Miquelon,Agriculture,4.7,2025-11-18
942,Russo Inc,Dustin Pope,cody71@williamson.biz,001-755-744-2808,348 Kayla Street Apt. 528,Trujilloland,PR,Zambia,Technology,2.6,2022-07-11
943,Figueroa-Holden,Nicholas Friedman,jensenmichele@macdonald.com,(242)374-3553x39520,510 Kenneth Throughway,West Bonnie,NH,Zambia,Raw Materials,1.2,2024-05-08
944,Jackson-Barry,Sara Scott,markduran@burke.com,+1-426-751-3938x18368,8570 Taylor Keys Suite 928,Johnborough,FM,Sudan,Chemicals,4.7,2021-08-27
945,Burke Inc,Mitchell Rivera,ashleygomez@smith.net,723.745.5480x5590,926 Alexis Square,New Steveborough,GU,Somalia,Raw Materials,1.5,2023-12-21
946,Lyons and Sons,Cindy Benson,tomgriffin@perkins.com,400.941.1376,352 Lindsay Radial,South Robert,CT,Tajikistan,Wholesale,2.2,2023-02-19
947,Evans-Dixon,Eric Moore,john91@walter-jordan.net,7827986924,5096 Nicholas Cape Apt. 674,Kristineport,NC,Togo,Packaging,2.4,2023-01-12
948,West-Hanna,Miranda Hunter,jonesstephanie@frederick.com,6122942619,01299 Brenda Points Suite 361,Cherryfurt,NJ,Malta,Textiles,2.3,2024-10-06
949,Carpenter-Fields,Abigail Lam,amycardenas@wagner.com,001-895-826-2960,991 Joe Point Apt. 138,New Stacyview,RI,Equatorial Guinea,Raw Materials,4.3,2021-08-10
950,Tanner PLC,Natalie Garza,brianpalmer@adkins.org,600.223.1601x723,36666 David Club,South Jessica,WI,Singapore,Packaging,3.6,2024-11-19
951,"Young, Sexton and Perkins",Charles Richardson,scottholland@anderson-solis.info,930-294-7713,2393 Karen Pike Suite 322,Keithburgh,NC,Kiribati,Manufacturing,3.2,2023-12-18
952,Mason Ltd,Kathy Smith,kimberlydowns@norman-buck.com,+1-425-928-7835x5134,01100 Daniel Street,Bradleychester,MP,Egypt,Agriculture,2.5,2022-06-14
953,Hoffman-Hamilton,Brian Hill,kathleengonzalez@williams.net,+1-305-240-3265x93380,31176 Lori Park,Devonbury,CA,Saint Kitts and Nevis,Agriculture,1.7,2022-09-10
954,"Rivera, Miller and Johnson",Melinda Baldwin,vhancock@parker.com,463.281.4002x2627,231 Christopher Stream Apt. 673,Davidbury,MH,Cayman Islands,Packaging,4.4,2022-07-25
955,Harrington-Mathis,Robert Villarreal,burtonjennifer@smith.com,479.617.2961x0433,731 Webb Street Apt. 278,Lake Michael,NC,Lithuania,Import/Export,1.5,2023-05-02
956,"Sanchez, Hoffman and Combs",Madison Payne,johnsonmatthew@sanchez.info,(921)956-7325,371 Robbins Shores,South Monicastad,SD,French Polynesia,Import/Export,2.9,2022-01-03
957,Ford-Lowe,Christina Gray,kleinnorman@williams.net,709-213-2383,818 Lindsey Ports,North Bryceborough,MO,Nicaragua,Manufacturing,4.4,2021-08-25
958,Mcdaniel Group,Linda Stanley,justinbell@webster.com,470.931.5200,246 Kyle Mill,Knightmouth,DC,Mauritania,Distribution,4.8,2022-03-10
959,"White, Ward and Greene",Elizabeth Conley,chad14@price.com,963-300-5956x63125,57874 Robin Spring,Pattersonmouth,MS,Serbia,Wholesale,2.3,2022-12-17
960,Evans-Stone,Troy Johnson,zweber@williams-king.biz,001-560-724-7175x752,71445 Brandi Roads Apt. 680,Bakerfurt,ID,Lebanon,Distribution,1.7,2024-05-16
961,Bolton PLC,Kyle Le,kenneth67@garcia.com,690-821-6034x139,150 Campbell Garden,New Rachel,KY,Korea,Technology,2.5,2023-09-04
962,Lewis-Swanson,Jessica Black,nrivas@powell.biz,4616826108,0675 Jessica Pike Apt. 404,Lake Chelsey,AL,United States Minor Outlying Islands,Technology,4.5,2023-07-06
963,Farley PLC,Karen Smith,shelbyblanchard@rodriguez-stevens.info,001-469-938-1821x764,936 Brandy Loaf Apt. 010,Zunigafurt,NM,Sri Lanka,Raw Materials,1.4,2021-11-02
964,"Meza, Watson and Phillips",Erin Thomas,bperez@gonzalez.com,001-956-265-2936x94861,0864 Welch Summit Suite 863,Port Karen,OR,Cameroon,Distribution,1.9,2022-08-29
965,"Terry, Mills and Banks",Tracy Perez,briancarroll@jackson.org,(525)459-4543x161,55313 Sara Mountains,Port Amy,PR,Marshall Islands,Wholesale,4.6,2024-09-24
966,"Jackson, King and Jones",Chelsea Day,christian28@collins-ferguson.net,+1-623-553-5889x10000,6011 Deleon Mountain,Spencerberg,VA,Italy,Chemicals,4.2,2022-03-06
967,"Craig, Hill and Bryant",Susan Johnson,wendy93@adams.com,+1-762-722-5369,17413 Kendra Curve Apt. 487,Port Susanland,NE,Greenland,Packaging,3.9,2024-12-05
968,Thompson Inc,Albert Thornton,wolfepatricia@johnson-walls.com,722.285.5280x9617,4907 Wilson Parkway Apt. 401,Donnaton,AL,Timor-Leste,Raw Materials,1.7,2023-05-24
969,Gomez-Ware,Leslie Huff,robertbrennan@anderson-clark.com,488.789.4582x7110,48151 Meyer Lake,Port Sharon,DE,Ethiopia,Packaging,2.3,2023-02-09
970,Yang Ltd,Samuel Murray,hammonddaniel@vargas.com,+1-987-228-2116x64843,1989 Camacho Extensions,West Dawn,NJ,Eritrea,Packaging,3.2,2025-02-20
971,Rice-Turner,Christian Jacobs,amanda99@lambert.net,(623)787-7617,66446 Justin Island,Thorntontown,OR,Liechtenstein,Raw Materials,2.7,2025-03-09
972,White and Sons,Matthew Duncan,qmiller@wilson.com,749-760-2091x69157,991 Turner Vista Apt. 817,South Gary,MD,United States Minor Outlying Islands,Wholesale,1.2,2025-08-04
973,"Shaffer, Hoover and Perry",Brian Smith,cobbjoseph@golden.com,874.962.8491x3848,95324 Madison Cape,East Kathryn,IN,Congo,Distribution,3.7,2025-01-31
974,Coleman Group,Christina Ramos,rodriguezadam@lee.com,+1-228-583-6008,99072 Garcia Islands Apt. 657,North Kimberlytown,WA,Tuvalu,Wholesale,3.0,2023-11-16
975,Cummings Ltd,James Alvarez DDS,john22@morris.org,856-992-6547,796 Mcclain Extension,Glenside,MD,Oman,Manufacturing,3.0,2023-12-22
976,"Jackson, Long and Reed",Deborah Kemp,noahramirez@acosta.com,+1-935-772-1334x92040,77823 Jones Fort,North Justinland,NJ,Australia,Chemicals,2.4,2024-06-17
977,Gonzalez-Taylor,Allison Walters,brittany87@vasquez-payne.com,561-622-8437x2352,91498 Robles Passage Suite 436,Acostamouth,AS,Benin,Raw Materials,4.9,2023-06-12
978,"Garcia, Jones and Wilson",Luke Welch,cannonwesley@jones.com,+1-650-200-7856x6279,3388 Smith Streets Suite 518,Sanderston,CA,Kazakhstan,Chemicals,4.6,2024-11-29
979,Morgan PLC,Vanessa Andrews,rebeccascott@torres.biz,(237)611-4952,631 James Glens Suite 328,North Charles,IN,Gabon,Import/Export,2.5,2021-07-16
980,Green-Hernandez,Michelle Harris,seanmills@lang-perez.biz,(541)984-5169x8050,091 Vincent Station Suite 265,West Jeffreymouth,KY,Niue,Distribution,1.4,2021-10-21
981,Lee PLC,Edward Wilson,benitezanthony@moore.com,(812)274-6642x98442,94506 Rodriguez Manor Suite 709,Lake Stephanie,OH,Bolivia,Wholesale,2.3,2024-03-02
982,Lee Group,Anna Werner,gcalhoun@holmes.com,001-823-478-6847x560,0949 Taylor Stream,Martinezton,DC,Guam,Agriculture,4.9,2023-01-14
983,Peterson-Contreras,Kenneth Randolph,rward@jackson-robertson.biz,608.710.1011x859,7191 Holt Drive Apt. 810,Roblesview,NM,American Samoa,Raw Materials,4.1,2022-06-01
984,Brown-Coleman,Brian Mejia,jennifer79@gonzalez.org,281-824-7149x7818,6269 Peter Stream,Josephtown,IA,United States Virgin Islands,Manufacturing,4.7,2023-10-23
985,Taylor Group,Rebecca Huff,carlos68@dunn.net,001-550-697-8162x7755,9747 Kevin Crest,Port Kelli,AR,Mongolia,Wholesale,1.4,2024-11-23
986,"Shields, Munoz and Taylor",Angela Thomas,rossgray@todd.biz,+1-749-836-2930x2668,643 Curtis Orchard Apt. 345,New Maria,ID,Anguilla,Distribution,4.1,2026-02-11
987,Carter-Montgomery,Anne Davis,allenlaura@smith.com,836-911-1192,604 Martin Knoll Suite 324,Rodriguezberg,LA,Swaziland,Chemicals,3.2,2022-06-04
988,"Harris, Garcia and Mitchell",Dawn Perry,johndelacruz@butler.net,970.381.7593,050 Elizabeth Knolls,Timothystad,MO,Jordan,Wholesale,3.0,2026-02-03
989,Jones-Ali,Elizabeth Nolan,michele27@hardy.com,250-638-1446x09316,23589 King Islands Suite 055,Amyside,MP,Saint Pierre and Miquelon,Import/Export,3.2,2025-12-06
990,Little LLC,Kayla Pennington,jessica81@zimmerman.com,+1-899-451-8722x850,0220 Kevin Shoal Suite 068,Port James,PR,Honduras,Distribution,2.1,2025-07-08
991,"Garrett, Webb and Terry",Amber Thompson,nicholsashley@sosa-burns.com,(668)823-7374x834,446 Katherine Hollow Apt. 781,Aprilmouth,KY,Paraguay,Import/Export,1.5,2023-03-15
992,Grant LLC,Sydney Pitts,zalvarez@patrick.com,(843)864-1392,725 Velez Expressway,Marchaven,UT,Palau,Textiles,4.1,2022-09-10
993,"White, Patton and Thompson",Sean Gonzalez,michaelchung@ramirez-boyer.com,+1-406-697-6670x4149,540 Gabriel Squares,West Julieville,NY,South Georgia and the South Sandwich Islands,Textiles,4.3,2026-02-20
994,Richardson-Dominguez,Kaitlin Humphrey,john82@baldwin.com,001-564-449-2148x13694,176 Steven Manors Suite 640,North Noah,PW,Andorra,Technology,4.7,2022-06-03
995,Elliott PLC,Shane Dean,vanessa38@miller.biz,292.613.4622x2477,5564 Lee Vista,East Tristanstad,MS,Thailand,Wholesale,1.9,2021-06-16
996,"Cox, Lowery and Marshall",Courtney Johnson,mullenmatthew@marquez.com,001-650-886-0296x877,9780 Ward Radial,North Adam,NJ,Honduras,Agriculture,4.5,2023-01-21
997,Cobb-Brown,Stephanie Sherman,tbarry@rivera.net,001-907-798-1098,878 Case Village Apt. 725,New Joshua,FL,Nicaragua,Agriculture,3.2,2021-08-29
998,Ellison-Deleon,William Lynn,xwhite@fisher.com,425-411-8941x5655,349 Rosales Parkways,Crawfordtown,WY,Ethiopia,Import/Export,2.1,2023-02-10
999,Hall Inc,Jill Cameron,benitezemily@jones-erickson.biz,(870)871-9810,7855 Reyes Burg Apt. 508,Laurenmouth,MT,Turkmenistan,Textiles,3.6,2023-04-13
1000,"Sanchez, Brown and Castro",Jessica Guerrero,kpayne@lewis-murray.com,403.324.2437x3055,18903 Barbara Streets Suite 321,New Laura,GA,India,Raw Materials,4.7,2021-10-28
